row,prediction
13957,119.2435
13958,118.65148
13959,118.04917
13960,118.46906
13961,118.315895
13962,118.594215
13963,119.205246
13964,119.24464
13965,118.83875
13966,118.892944
13967,118.68988
13968,118.74468
13969,118.78176
13970,120.54155
13971,120.2072
13972,119.01382
13973,118.8807
13974,118.75759
13975,119.637215
13976,119.05196
13977,118.4026
13978,118.68278
13979,118.83458
13980,118.55688
13981,119.132095
13982,118.68966
13983,118.17926
13984,119.40117
13985,118.4352
13986,118.66736
13987,118.79591
13988,117.973526
13989,118.52223
13990,118.493744
13991,118.32074
13992,122.14243
13993,118.9001
13994,118.47019
13995,118.64026
13996,119.02303
13997,118.91807
13998,119.10552
13999,118.670975
14000,119.354065
14001,118.976814
14002,118.748184
14003,118.54699
14004,118.749344
14005,118.68901
14006,118.60125
14007,118.321625
14008,119.76958
14009,118.41698
14010,118.53522
14011,118.647514
14012,118.60923
14013,119.71855
14014,119.70448
14015,118.601425
14016,118.8113
14017,119.28617
14018,118.967995
14019,118.91495
14020,119.11499
14021,119.22389
14022,119.618
14023,119.16014
14024,118.66205
14025,119.574936
14026,118.95256
14027,119.09908
14028,118.6574
14029,118.83078
14030,118.43965
14031,118.51705
14032,118.67116
14033,118.55648
14034,118.563965
14035,119.10069
14036,119.64947
14037,119.1169
14038,118.670685
14039,118.91852
14040,118.76737
14041,119.31284
14042,118.30103
14043,119.23219
14044,119.64502
14045,119.12073
14046,119.36423
14047,118.7893
14048,118.97125
14049,118.82796
14050,118.844894
14051,118.55666
14052,119.21814
14053,118.87491
14054,119.07339
14055,118.91142
14056,119.76639
14057,119.04589
14058,118.58876
14059,119.60033
14060,121.464966
14061,118.45835
14062,118.888535
14063,118.7674
14064,118.87671
14065,119.0391
14066,118.565
14067,119.2629
14068,118.79634
14069,119.29361
14070,119.70572
14071,118.81135
14072,118.71403
14073,118.98377
14074,119.51275
14075,118.99487
14076,119.88854
14077,118.28447
14078,119.30142
14079,118.4469
14080,119.04665
14081,118.77199
14082,118.932045
14083,118.900856
14084,118.91364
14085,118.37387
14086,118.763435
14087,118.84072
14088,118.880325
14089,118.92829
14090,118.65765
14091,119.291725
14092,119.35525
14093,119.04995
14094,118.45977
14095,118.89746
14096,119.0144
14097,119.250145
14098,118.62849
14099,118.67118
14100,118.66067
14101,121.63522
14102,118.71735
14103,118.859184
14104,118.75354
14105,118.86963
14106,118.75417
14107,119.17835
14108,119.00817
14109,119.74261
14110,119.02223
14111,118.903015
14112,118.43428
14113,118.15815
14114,118.662796
14115,118.96399
14116,119.55342
14117,119.13962
14118,118.856865
14119,118.947495
14120,118.36732
14121,118.89129
14122,118.27298
14123,118.729614
14124,118.71523
14125,119.87743
14126,119.040955
14127,118.95168
14128,118.96842
14129,121.14331
14130,119.41702
14131,118.26717
14132,119.591515
14133,118.048584
14134,118.67645
14135,118.79
14136,118.723366
14137,118.59555
14138,118.903725
14139,118.45047
14140,118.626015
14141,118.54505
14142,119.5158
14143,118.77069
14144,118.91558
14145,118.646645
14146,118.923645
14147,123.04508
14148,119.3484
14149,118.81933
14150,118.55383
14151,118.49267
14152,122.03124
14153,118.94963
14154,118.569275
14155,118.715675
14156,119.1232
14157,118.61975
14158,118.779366
14159,118.719444
14160,119.09213
14161,118.83462
14162,118.70922
14163,120.35995
14164,118.81909
14165,118.670006
14166,119.34167
14167,118.75395
14168,118.47208
14169,118.827446
14170,118.799866
14171,119.2986
14172,118.90165
14173,118.739006
14174,118.68775
14175,119.013405
14176,118.820885
14177,118.97206
14178,118.80655
14179,118.27654
14180,119.74324
14181,118.80047
14182,118.28047
14183,118.513695
14184,118.86
14185,118.301674
14186,118.06386
14187,118.87265
14188,118.812805
14189,119.222694
14190,118.16064
14191,118.34153
14192,118.84598
14193,118.59294
14194,119.03279
14195,118.8467
14196,119.293724
14197,118.98446
14198,119.010056
14199,118.877235
14200,119.00091
14201,119.760864
14202,118.8651
14203,118.48101
14204,118.416504
14205,118.92221
14206,118.72916
14207,117.847694
14208,118.37557
14209,118.68866
14210,117.450584
14211,119.706726
14212,118.38117
14213,120.11962
14214,118.621956
14215,118.31253
14216,118.95125
14217,118.73997
14218,119.03219
14219,118.61837
14220,118.60943
14221,118.94605
14222,118.82899
14223,118.701294
14224,118.91666
14225,119.39826
14226,119.34249
14227,119.61028
14228,120.95161
14229,119.06456
14230,118.66653
14231,118.75287
14232,118.76601
14233,119.13188
14234,119.22556
14235,118.61318
14236,118.601494
14237,118.466064
14238,119.762634
14239,120.9309
14240,118.33391
14241,118.86972
14242,119.72073
14243,117.94383
14244,118.776245
14245,118.62228
14246,118.82888
14247,118.37435
14248,118.82534
14249,118.44252
14250,118.97984
14251,118.837685
14252,119.374825
14253,118.01028
14254,118.14255
14255,118.63029
14256,119.1601
14257,119.86802
14258,119.1977
14259,119.64737
14260,118.42623
14261,118.49839
14262,118.15735
14263,118.9223
14264,119.36129
14265,118.92984
14266,118.19412
14267,118.234825
14268,118.73306
14269,118.51189
14270,118.251755
14271,118.60512
14272,119.65226
14273,119.88192
14274,118.76384
14275,118.8373
14276,119.08464
14277,119.1425
14278,118.58099
14279,118.581474
14280,118.75444
14281,119.265915
14282,119.201385
14283,117.972755
14284,118.7422
14285,119.20548
14286,119.49115
14287,118.65115
14288,118.956184
14289,118.82518
14290,118.72869
14291,118.03307
14292,119.18446
14293,121.89639
14294,118.84208
14295,118.96399
14296,119.14462
14297,118.41827
14298,119.30615
14299,118.364105
14300,118.43028
14301,119.55349
14302,118.80025
14303,119.12229
14304,118.90739
14305,119.12266
14306,118.741974
14307,119.5079
14308,118.83189
14309,118.73151
14310,118.76846
14311,119.049835
14312,119.0459
14313,119.58225
14314,118.70232
14315,119.092064
14316,118.94925
14317,118.29385
14318,117.91047
14319,120.01584
14320,118.739365
14321,118.584465
14322,118.879875
14323,118.90876
14324,118.55305
14325,118.34177
14326,119.43557
14327,118.34745
14328,118.54006
14329,118.2928
14330,118.64285
14331,118.80244
14332,118.69622
14333,119.941765
14334,118.44027
14335,119.10382
14336,118.69275
14337,118.33114
14338,118.2602
14339,118.75706
14340,118.1507
14341,117.68125
14342,118.99482
14343,118.961044
14344,118.69046
14345,119.372856
14346,118.8191
14347,119.087616
14348,118.70481
14349,119.28601
14350,118.83938
14351,118.97771
14352,118.780846
14353,118.821434
14354,118.60274
14355,118.55969
14356,119.18187
14357,119.07349
14358,118.62693
14359,119.17368
14360,118.80283
14361,118.49121
14362,119.03015
14363,118.98563
14364,118.60346
14365,118.624664
14366,118.9663
14367,118.88741
14368,118.48344
14369,118.830414
14370,118.402756
14371,118.38387
14372,119.26385
14373,118.47079
14374,118.63459
14375,118.76361
14376,118.06603
14377,118.62736
14378,118.87724
14379,119.92918
14380,118.703606
14381,118.81447
14382,118.86887
14383,118.53025
14384,118.0591
14385,118.48788
14386,118.99021
14387,118.89667
14388,118.35411
14389,118.756065
14390,119.080986
14391,118.4868
14392,118.92153
14393,119.07252
14394,118.18413
14395,119.12942
14396,118.63117
14397,118.87891
14398,118.68845
14399,118.77507
14400,118.51929
14401,118.23204
14402,119.1553
14403,118.93542
14404,118.61492
14405,118.968834
14406,118.700516
14407,118.969185
14408,118.48974
14409,118.73348
14410,118.25143
14411,119.26354
14412,118.61791
14413,119.45111
14414,118.932556
14415,118.80819
14416,119.73051
14417,118.59917
14418,118.446365
14419,118.849464
14420,118.23455
14421,117.98044
14422,118.47171
14423,119.73148
14424,118.46273
14425,119.40959
14426,118.55989
14427,119.22546
14428,120.33102
14429,119.273476
14430,118.84014
14431,119.622795
14432,118.96545
14433,118.89432
14434,118.83075
14435,118.543304
14436,119.74559
14437,118.75001
14438,118.80909
14439,118.46255
14440,118.91974
14441,118.58127
14442,118.97394
14443,118.94411
14444,118.74696
14445,118.79147
14446,118.8684
14447,119.28255
14448,119.3109
14449,118.55337
14450,119.22855
14451,118.88647
14452,118.89791
14453,118.38315
14454,118.92787
14455,118.83568
14456,119.07271
14457,119.297104
14458,118.83096
14459,118.54311
14460,118.516655
14461,118.71594
14462,119.19772
14463,118.52994
14464,118.87988
14465,118.801544
14466,119.2365
14467,120.07522
14468,118.2709
14469,119.29214
14470,118.76861
14471,118.98847
14472,117.87341
14473,119.58343
14474,118.40637
14475,118.7052
14476,118.67451
14477,119.06627
14478,119.01297
14479,119.31035
14480,119.6457
14481,118.695244
14482,119.24984
14483,118.66754
14484,119.4621
14485,118.732185
14486,119.02923
14487,118.76004
14488,119.90885
14489,119.07342
14490,118.73084
14491,118.39279
14492,118.78853
14493,118.540016
14494,117.90097
14495,118.66467
14496,119.183784
14497,118.4907
14498,119.399734
14499,118.5854
14500,118.751495
14501,118.99653
14502,118.57155
14503,119.84021
14504,119.00455
14505,118.410866
14506,118.885
14507,118.112495
14508,118.5237
14509,119.218765
14510,118.84798
14511,118.70559
14512,118.291885
14513,118.606064
14514,119.01085
14515,118.68654
14516,118.1443
14517,119.42917
14518,118.8527
14519,119.06816
14520,118.74459
14521,119.26947
14522,118.26275
14523,119.069046
14524,119.33302
14525,119.901596
14526,118.84094
14527,118.97175
14528,119.8436
14529,119.08135
14530,118.80893
14531,118.563644
14532,119.151505
14533,118.7403
14534,119.46406
14535,118.35256
14536,118.309975
14537,119.20129
14538,118.97295
14539,120.23323
14540,118.62067
14541,118.4499
14542,119.157104
14543,118.71321
14544,119.26124
14545,118.65746
14546,118.40678
14547,118.81437
14548,118.23947
14549,119.53217
14550,118.78021
14551,118.82234
14552,118.65997
14553,118.988785
14554,119.18994
14555,118.68963
14556,118.66275
14557,119.15279
14558,119.109886
14559,118.4365
14560,118.03483
14561,118.78667
14562,118.24408
14563,120.00851
14564,118.686646
14565,118.80307
14566,118.77439
14567,119.15593
14568,118.82737
14569,119.00911
14570,118.373856
14571,119.16564
14572,119.18443
14573,118.84721
14574,119.05099
14575,118.06438
14576,118.32593
14577,120.09527
14578,119.03635
14579,118.17669
14580,119.00947
14581,118.851326
14582,118.75511
14583,118.203674
14584,118.78799
14585,120.94586
14586,118.72264
14587,118.70718
14588,119.23891
14589,119.0176
14590,118.62742
14591,118.62851
14592,118.88648
14593,119.50679
14594,118.80768
14595,119.04456
14596,118.91857
14597,119.20884
14598,118.591896
14599,118.62051
14600,118.87984
14601,119.069466
14602,118.45232
14603,118.64322
14604,118.90598
14605,118.76104
14606,118.844376
14607,118.63952
14608,118.613174
14609,119.33024
14610,119.32635
14611,118.77018
14612,121.72763
14613,118.70801
14614,118.739494
14615,118.41499
14616,118.52191
14617,118.73995
14618,118.38879
14619,118.51983
14620,118.9727
14621,118.56576
14622,118.92507
14623,119.19901
14624,118.31289
14625,119.0486
14626,118.33983
14627,118.5346
14628,118.46271
14629,118.67681
14630,118.71854
14631,119.18481
14632,118.53876
14633,118.552025
14634,119.076996
14635,118.85565
14636,118.4823
14637,117.95238
14638,118.34482
14639,119.636215
14640,119.291336
14641,118.27629
14642,118.06614
14643,119.29089
14644,118.74787
14645,118.769936
14646,118.69937
14647,118.739555
14648,118.37731
14649,118.58923
14650,118.22219
14651,118.56771
14652,118.430336
14653,118.45138
14654,118.98384
14655,119.06008
14656,118.794495
14657,118.65933
14658,118.63293
14659,118.98371
14660,119.893265
14661,118.482994
14662,118.48538
14663,119.71187
14664,118.035934
14665,118.58511
14666,118.911804
14667,118.84151
14668,118.82522
14669,119.30336
14670,118.9121
14671,118.44851
14672,119.24975
14673,118.82318
14674,118.81074
14675,118.752785
14676,118.46376
14677,118.913086
14678,119.09042
14679,118.81404
14680,119.1751
14681,118.912315
14682,118.42164
14683,118.70028
14684,117.83759
14685,118.816025
14686,118.425964
14687,118.6287
14688,118.85837
14689,119.04657
14690,119.225876
14691,118.730675
14692,119.077545
14693,118.897285
14694,118.78982
14695,118.69155
14696,118.17931
14697,118.50837
14698,118.950294
14699,119.81311
14700,118.84199
14701,119.596825
14702,120.103645
14703,118.8517
14704,119.52337
14705,119.6173
14706,119.21971
14707,118.86222
14708,119.314
14709,118.715775
14710,118.465996
14711,118.87424
14712,119.591866
14713,118.11952
14714,119.11363
14715,118.79505
14716,118.90511
14717,118.29627
14718,119.26167
14719,118.31874
14720,117.91409
14721,118.795135
14722,118.64119
14723,118.78428
14724,118.56453
14725,119.13822
14726,117.96979
14727,119.27043
14728,118.49258
14729,119.02477
14730,118.745346
14731,119.351326
14732,119.75625
14733,118.92533
14734,118.70706
14735,118.67583
14736,118.18173
14737,119.1906
14738,118.82813
14739,118.79993
14740,119.34596
14741,118.47203
14742,118.834694
14743,118.90762
14744,119.19829
14745,119.545715
14746,119.64302
14747,119.04567
14748,118.56512
14749,118.810295
14750,118.901825
14751,118.48484
14752,119.11215
14753,118.97507
14754,118.99833
14755,118.84434
14756,118.48667
14757,118.91625
14758,120.18967
14759,118.95122
14760,117.90522
14761,119.73167
14762,118.78957
14763,119.00042
14764,118.159645
14765,118.75621
14766,118.699875
14767,118.20866
14768,118.522766
14769,119.19612
14770,119.94559
14771,120.13701
14772,118.62944
14773,118.830185
14774,119.22185
14775,119.02657
14776,118.70195
14777,119.035774
14778,118.075386
14779,119.52097
14780,118.74373
14781,119.434006
14782,119.39357
14783,119.91911
14784,118.74293
14785,118.66522
14786,118.700874
14787,119.00029
14788,117.942696
14789,118.94735
14790,119.03067
14791,119.143524
14792,118.97471
14793,118.70601
14794,118.6129
14795,119.04091
14796,118.47775
14797,118.61845
14798,119.45127
14799,118.446075
14800,118.383026
14801,119.638794
14802,117.64301
14803,118.77512
14804,119.30205
14805,118.78615
14806,119.56964
14807,118.89259
14808,118.94911
14809,118.67539
14810,119.1657
14811,118.78025
14812,119.08442
14813,118.78383
14814,118.947365
14815,118.39019
14816,118.78121
14817,118.90521
14818,118.720276
14819,118.58859
14820,118.70461
14821,119.07296
14822,119.2203
14823,119.19512
14824,118.83413
14825,119.81069
14826,120.5504
14827,119.882324
14828,118.60656
14829,118.7269
14830,119.39964
14831,118.93941
14832,118.74703
14833,118.90415
14834,119.03949
14835,118.95969
14836,118.87225
14837,118.91935
14838,119.37702
14839,119.297585
14840,119.162636
14841,118.81487
14842,118.8699
14843,118.21831
14844,118.28134
14845,118.8171
14846,118.921936
14847,119.43808
14848,119.42249
14849,118.74634
14850,118.898186
14851,118.490364
14852,117.957016
14853,118.37114
14854,118.81933
14855,118.7177
14856,118.76311
14857,118.28004
14858,118.85016
14859,119.028015
14860,118.62213
14861,118.72088
14862,118.8619
14863,118.901276
14864,119.03968
14865,119.13239
14866,119.051094
14867,118.41309
14868,118.64717
14869,118.52413
14870,118.81498
14871,118.91614
14872,118.71334
14873,119.10453
14874,119.50049
14875,119.82135
14876,118.59915
14877,119.07773
14878,119.98228
14879,118.87503
14880,118.526886
14881,118.77483
14882,118.8306
14883,118.63638
14884,118.90088
14885,119.08322
14886,118.56223
14887,118.92802
14888,118.88336
14889,119.1341
14890,118.57144
14891,118.471825
14892,118.90051
14893,120.88214
14894,119.17057
14895,118.97193
14896,119.06954
14897,118.754
14898,118.63937
14899,118.78786
14900,118.914474
14901,118.71038
14902,118.776436
14903,119.25664
14904,119.27726
14905,118.63377
14906,119.10058
14907,119.863945
14908,119.62882
14909,119.16352
14910,119.04936
14911,118.767006
14912,118.702965
14913,118.849556
14914,118.47978
14915,118.67473
14916,119.78768
14917,118.904175
14918,118.90648
14919,118.64591
14920,118.829346
14921,118.749794
14922,119.52793
14923,119.55933
14924,118.46165
14925,118.74739
14926,119.09631
14927,118.8069
14928,119.214806
14929,118.77685
14930,118.670845
14931,118.7848
14932,118.714645
14933,119.43812
14934,118.88922
14935,118.89995
14936,118.80278
14937,119.20089
14938,118.967155
14939,119.12592
14940,118.89792
14941,119.403
14942,118.60974
14943,118.934814
14944,119.09156
14945,118.87042
14946,119.08228
14947,118.52052
14948,118.93133
14949,119.9906
14950,118.50043
14951,118.52786
14952,119.10991
14953,118.1966
14954,118.97013
14955,118.745674
14956,118.8133
14957,118.68156
14958,119.49581
14959,119.66154
14960,118.74149
14961,118.88412
14962,118.8042
14963,119.04294
14964,119.348785
14965,118.68327
14966,118.188126
14967,118.651024
14968,118.4827
14969,119.36887
14970,118.85464
14971,117.765854
14972,118.50524
14973,119.63465
14974,117.917564
14975,118.90984
14976,120.08549
14977,118.64347
14978,119.710014
14979,119.14127
14980,118.87708
14981,118.63157
14982,118.99418
14983,118.62917
14984,118.41119
14985,119.01205
14986,119.39875
14987,118.31156
14988,119.01811
14989,119.24144
14990,118.84897
14991,119.107506
14992,119.53517
14993,118.8584
14994,118.78259
14995,121.71075
14996,118.710884
14997,119.19043
14998,118.828415
14999,118.437775
15000,118.83206
15001,118.5071
15002,118.141136
15003,118.86923
15004,118.41951
15005,119.80828
15006,118.79148
15007,118.87248
15008,119.15714
15009,118.84328
15010,118.5443
15011,118.969315
15012,118.74904
15013,118.74506
15014,118.68712
15015,119.6301
15016,118.45604
15017,118.78483
15018,120.27565
15019,118.60136
15020,118.25936
15021,119.02167
15022,119.33871
15023,119.76594
15024,118.48658
15025,119.19356
15026,120.991234
15027,119.005775
15028,119.09283
15029,118.96999
15030,118.58778
15031,118.657394
15032,118.814186
15033,118.8799
15034,118.97125
15035,119.013824
15036,118.79256
15037,118.59233
15038,118.93065
15039,119.10654
15040,118.58671
15041,118.926216
15042,118.99928
15043,119.327415
15044,118.607216
15045,118.51588
15046,118.825134
15047,118.9581
15048,118.94066
15049,118.77511
15050,121.33308
15051,117.67972
15052,119.5854
15053,118.77883
15054,120.12612
15055,118.881584
15056,118.609055
15057,119.10153
15058,119.13405
15059,118.47488
15060,119.48117
15061,118.82144
15062,119.60197
15063,118.6509
15064,117.62116
15065,118.566124
15066,119.43537
15067,119.13188
15068,119.45985
15069,118.79751
15070,119.056984
15071,118.67245
15072,118.83221
15073,118.54972
15074,118.941315
15075,119.258156
15076,119.36519
15077,118.32528
15078,118.74604
15079,117.962456
15080,119.60106
15081,118.81793
15082,118.9651
15083,119.25156
15084,118.60645
15085,118.39595
15086,118.84579
15087,118.66291
15088,119.09006
15089,119.06205
15090,118.665115
15091,118.84224
15092,118.77895
15093,118.58521
15094,118.5208
15095,119.9834
15096,118.90842
15097,118.7875
15098,120.59151
15099,118.99301
15100,118.882805
15101,119.20391
15102,118.69713
15103,120.905464
15104,118.31565
15105,118.61374
15106,118.993004
15107,120.16334
15108,119.14089
15109,117.127495
15110,119.05888
15111,118.34305
15112,119.45756
15113,119.54906
15114,118.505325
15115,119.42678
15116,118.78245
15117,118.80541
15118,119.206276
15119,118.973724
15120,118.58952
15121,118.62831
15122,118.723694
15123,118.73902
15124,118.320114
15125,118.83556
15126,117.84935
15127,118.88312
15128,118.69888
15129,118.59527
15130,118.50251
15131,117.51045
15132,119.52436
15133,119.10054
15134,119.28874
15135,118.64217
15136,118.8523
15137,119.21984
15138,119.366684
15139,118.738304
15140,119.10506
15141,118.54434
15142,118.63345
15143,119.275505
15144,119.26646
15145,118.41223
15146,118.537254
15147,118.90454
15148,117.83817
15149,119.07496
15150,118.70855
15151,118.37227
15152,118.49462
15153,118.86074
15154,118.890526
15155,118.50167
15156,117.87487
15157,118.84828
15158,118.54199
15159,118.54857
15160,118.96477
15161,119.458336
15162,119.14651
15163,118.93154
15164,118.64052
15165,118.96085
15166,119.72571
15167,118.94528
15168,118.78129
15169,119.10069
15170,118.75497
15171,119.380135
15172,118.4013
15173,118.756584
15174,118.648056
15175,119.201096
15176,119.037926
15177,117.793365
15178,118.83483
15179,119.0611
15180,118.645386
15181,118.84144
15182,119.99145
15183,118.7488
15184,119.23303
15185,118.69292
15186,119.03149
15187,118.87368
15188,117.994286
15189,119.125595
15190,119.32235
15191,118.71372
15192,118.54943
15193,118.58408
15194,119.3838
15195,118.16989
15196,118.84178
15197,118.67973
15198,118.84949
15199,118.762886
15200,118.8404
15201,118.57201
15202,118.226364
15203,119.18277
15204,118.59262
15205,118.89003
15206,119.57046
15207,117.646805
15208,118.668724
15209,118.69305
15210,118.554565
15211,119.43288
15212,118.85501
15213,118.84402
15214,120.156105
15215,118.85752
15216,119.53076
15217,118.5149
15218,118.77322
15219,119.07293
15220,118.66104
15221,119.00875
15222,118.00967
15223,119.55064
15224,121.23003
15225,119.2084
15226,119.0349
15227,118.75068
15228,119.25676
15229,118.555466
15230,119.22307
15231,118.89396
15232,119.316185
15233,118.07855
15234,118.04597
15235,118.934525
15236,119.12612
15237,119.08602
15238,119.17407
15239,118.71564
15240,118.99437
15241,118.32221
15242,118.24576
15243,118.45306
15244,117.95875
15245,119.39232
15246,119.25423
15247,118.05902
15248,118.83891
15249,119.291595
15250,118.46253
15251,119.71805
15252,117.93618
15253,118.76284
15254,118.06827
15255,118.77132
15256,118.93098
15257,119.084206
15258,118.87533
15259,117.97051
15260,119.65535
15261,119.303535
15262,118.85978
15263,118.523125
15264,118.52901
15265,118.86234
15266,118.351875
15267,118.386024
15268,118.81549
15269,118.805595
15270,118.461555
15271,118.6696
15272,118.649055
15273,118.502365
15274,118.8236
15275,118.664696
15276,118.84075
15277,119.88753
15278,119.12667
15279,118.911354
15280,118.89318
15281,119.32183
15282,118.91298
15283,119.06888
15284,118.82484
15285,118.233025
15286,119.28536
15287,118.87642
15288,118.808975
15289,119.75827
15290,118.0026
15291,119.374886
15292,118.61744
15293,119.705
15294,118.39481
15295,118.37098
15296,118.666626
15297,117.959946
15298,118.67468
15299,118.97009
15300,118.811264
15301,118.72335
15302,118.96266
15303,118.948875
15304,118.57769
15305,118.65337
15306,117.8983
15307,118.88893
15308,118.21176
15309,118.75393
15310,118.976265
15311,118.489845
15312,119.013916
15313,118.770004
15314,118.56564
15315,118.83549
15316,118.39667
15317,118.96793
15318,119.0051
15319,118.6388
15320,119.19382
15321,118.10188
15322,118.62582
15323,118.094635
15324,118.6382
15325,118.843216
15326,118.63819
15327,118.508194
15328,118.40846
15329,118.95546
15330,118.61539
15331,119.30172
15332,118.746704
15333,119.25027
15334,119.642914
15335,120.12183
15336,118.890144
15337,119.253845
15338,118.97431
15339,119.10965
15340,119.05489
15341,119.0906
15342,118.84647
15343,119.437546
15344,118.644485
15345,119.11308
15346,118.73029
15347,118.55859
15348,118.79094
15349,118.9859
15350,118.91278
15351,118.48389
15352,118.95686
15353,118.612686
15354,118.94938
15355,118.443855
15356,119.26151
15357,119.40995
15358,118.73543
15359,118.15565
15360,119.57033
15361,118.51341
15362,119.316696
15363,119.36567
15364,119.96513
15365,118.371796
15366,118.752495
15367,118.636536
15368,121.02238
15369,118.77442
15370,119.04632
15371,119.39396
15372,119.40461
15373,122.57875
15374,119.41185
15375,118.44096
15376,118.881615
15377,118.89822
15378,118.80666
15379,120.22023
15380,118.6124
15381,118.71302
15382,118.37396
15383,118.807655
15384,118.33711
15385,118.87607
15386,118.85505
15387,119.51029
15388,118.301414
15389,118.73737
15390,119.10079
15391,118.61639
15392,118.827614
15393,118.332565
15394,118.464096
15395,118.88854
15396,119.30334
15397,118.52603
15398,118.3061
15399,118.84667
15400,118.98863
15401,119.21616
15402,118.39086
15403,118.6501
15404,118.82786
15405,119.13376
15406,118.813644
15407,117.75509
15408,119.16562
15409,118.68939
15410,118.86107
15411,118.95231
15412,118.5831
15413,118.92066
15414,118.712776
15415,118.93654
15416,119.12956
15417,119.4409
15418,119.51643
15419,119.70209
15420,118.55083
15421,118.5406
15422,119.25003
15423,118.27932
15424,118.560875
15425,119.340126
15426,117.72284
15427,118.82757
15428,118.670494
15429,119.224556
15430,118.791214
15431,119.757324
15432,119.27398
15433,118.660225
15434,118.20413
15435,118.7617
15436,118.15723
15437,118.98678
15438,118.43983
15439,119.47079
15440,118.60999
15441,118.75386
15442,118.52985
15443,118.87108
15444,118.23642
15445,119.10187
15446,119.64423
15447,118.86102
15448,118.3245
15449,118.70483
15450,119.25641
15451,119.218544
15452,118.913025
15453,118.79639
15454,119.34933
15455,118.64883
15456,118.799164
15457,119.38999
15458,118.513214
15459,118.399475
15460,119.59493
15461,119.21132
15462,118.295784
15463,118.03634
15464,118.81715
15465,118.74
15466,118.92081
15467,118.744
15468,118.61559
15469,118.895775
15470,119.48849
15471,119.12046
15472,118.68652
15473,118.924866
15474,118.69015
15475,119.96257
15476,118.214676
15477,118.38698
15478,118.51151
15479,118.7156
15480,119.19152
15481,118.84
15482,119.138535
15483,119.084206
15484,119.27844
15485,118.95721
15486,118.48259
15487,118.65489
15488,118.791565
15489,118.56533
15490,118.71188
15491,119.29487
15492,119.299095
15493,119.05447
15494,118.78883
15495,118.80401
15496,119.11129
15497,119.00857
15498,118.738045
15499,118.75033
15500,118.68848
15501,119.66529
15502,118.7365
15503,117.94711
15504,118.294395
15505,118.63091
15506,118.746475
15507,118.596085
15508,118.90019
15509,118.42062
15510,118.77451
15511,118.86179
15512,119.22062
15513,119.01159
15514,118.59737
15515,118.955185
15516,119.21467
15517,118.70442
15518,119.28172
15519,119.64145
15520,118.46422
15521,118.487434
15522,118.2387
15523,118.53536
15524,119.04231
15525,118.599495
15526,118.1527
15527,118.952896
15528,118.75309
15529,118.5915
15530,119.88361
15531,119.08641
15532,118.98807
15533,118.593025
15534,118.921776
15535,119.054054
15536,119.26818
15537,118.43404
15538,118.09805
15539,118.67841
15540,118.71293
15541,119.269905
15542,118.22208
15543,118.882484
15544,119.08293
15545,118.85348
15546,118.268295
15547,118.396164
15548,118.93407
15549,118.07032
15550,118.30737
15551,118.43479
15552,118.67918
15553,119.12676
15554,119.08518
15555,117.81375
15556,118.54725
15557,118.08932
15558,118.62279
15559,118.921295
15560,118.6298
15561,118.787895
15562,118.61462
15563,119.99547
15564,118.80099
15565,118.52462
15566,118.94321
15567,118.547516
15568,119.03416
15569,118.39403
15570,118.23915
15571,119.03532
15572,118.521034
15573,119.0397
15574,119.78357
15575,120.35344
15576,118.76264
15577,118.30011
15578,118.857864
15579,118.17752
15580,119.29479
15581,118.884674
15582,118.253716
15583,118.08398
15584,119.367615
15585,118.81876
15586,120.6157
15587,118.52681
15588,119.4874
15589,119.58527
15590,119.5593
15591,118.98647
15592,118.42628
15593,119.45656
15594,118.69253
15595,119.32864
15596,118.4449
15597,118.8422
15598,118.99365
15599,118.901474
15600,118.84542
15601,119.20256
15602,118.20009
15603,118.508446
15604,118.94828
15605,118.811424
15606,118.611275
15607,118.42281
15608,118.901306
15609,118.76644
15610,118.76645
15611,118.56247
15612,118.937416
15613,118.8879
15614,118.77856
15615,119.220985
15616,118.018074
15617,119.0193
15618,119.27798
15619,118.70649
15620,118.92958
15621,118.509544
15622,119.4525
15623,118.68594
15624,118.135506
15625,118.980286
15626,118.87606
15627,119.217224
15628,118.531456
15629,118.825676
15630,118.9299
15631,118.413025
15632,118.46387
15633,118.279015
15634,118.91058
15635,119.09664
15636,118.80303
15637,118.0571
15638,118.44169
15639,118.98529
15640,119.02268
15641,118.13461
15642,118.79266
15643,118.95483
15644,118.35999
15645,118.67162
15646,118.73808
15647,118.90956
15648,118.8074
15649,118.31959
15650,119.05346
15651,118.970505
15652,118.51347
15653,118.45775
15654,118.40739
15655,118.80113
15656,118.87014
15657,118.89666
15658,117.61407
15659,119.43555
15660,118.8535
15661,118.75739
15662,119.68565
15663,118.85075
15664,118.94287
15665,119.77437
15666,119.01246
15667,118.91805
15668,118.96911
15669,118.694214
15670,118.462715
15671,118.74978
15672,122.25366
15673,118.96037
15674,118.997284
15675,119.03587
15676,119.09575
15677,118.78395
15678,118.87018
15679,118.75042
15680,119.07808
15681,119.14716
15682,118.93882
15683,118.64137
15684,118.67543
15685,119.428024
15686,118.61607
15687,119.57136
15688,118.91392
15689,118.68953
15690,119.007324
15691,118.98951
15692,118.85226
15693,118.67875
15694,118.97732
15695,119.145195
15696,118.44502
15697,118.873405
15698,119.06564
15699,118.411285
15700,118.79123
15701,119.199844
15702,118.96786
15703,118.58711
15704,118.67063
15705,118.99522
15706,118.81352
